1b528323ee52f72ede6fd304e273e410,0.0,0.0,0.0,,,sales professional ,full time,las vegas, nv 89101,Insurance,,Sales/Retail/Business,Development,
91a189a04cbd193af2f136e9fc837fae,0.0,0.0,0.0,,,dietary aide full-time ,full time,dietary aide full-time ( job number: 298216 ) description it's simple. you want to work in a healthcare setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients/residents you treat. you want to be challenged by your job without being overwhelmed by it.Â  you want to play an instrumental role in helping a patient recover, sometimes against strong odds,Healthcare,Services,Food,Services/Hospitality,
d83cef51f2109d9d5cf39882bcf2c600,0.0,0.0,0.0,,,mgr,full time,saint louis, mo 63102,Education,,Education/Training,,
aac40ef60e8d51e0e6179ddfd0035d0b,0.0,0.0,0.0,,,director,full time,director nursing & clinical services - webster, tx ( job number: 289333 ) description it's simple. you want to work in a hospital setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients you treat. you want to be challenged by your job without being overwhelmed by it.Â  you want to play an instrumental role in helping a patient recover,Healthcare,Services,Business/Strategic,Management,
0cfe8e1701c1cf62f02c27ea0e259616,0.0,0.0,0.0,,,business analyst ,full time,las vegas, nv,Computer,IT Services,Experienced,(Non-Manager),
859885199d1b86a887808f52d0f863af,1700.0,1700.0,1700.0,hour,,merchandise specialist ,full time temporary,minneapolis, mn 55403,All,,Business/Strategic,Management,
845fb27d24af00f3edb91fa96326354e,0.0,0.0,0.0,,,operations mgr,full time,vancouver, wa 98660,Business,Services   Other,Business/Strategic,Management,
3ea54cca80f6790bb99f6a3f82995585,0.0,0.0,0.0,,,business analyst associate ,full time temporary,san francisco, ca 94108,All,,Business/Strategic,Management,
e9d23bf867ccbc49d7474e51ce1361a0,0.0,0.0,0.0,,,jr marketing mgr trainee ,full time,las vegas, nv 89108,Retail
958f8d4d74eea44c6bc3e868a213c90c,0.0,0.0,0.0,,,general utility worker ,full time,grapevine, tx 76051,All,,Experienced,(Non-Manager),
cbdf4f25981662c48188543bfb112838,0.0,0.0,0.0,,,data entry ,temporary,las vegas, nv 89146,Other,Not Classified,Experienced,(Non-Manager),
58ffb9fe0173f62b2e049fa54003fd38,0.0,0.0,0.0,,,up to ,full time,irvine, ca 92612,Other,Not Classified,Experienced,(Non-Manager),
ed6b184e925a80d9fb673f161175c68f,0.0,0.0,0.0,,,commercial sales mgr,full time,commercial sales manager job in alexandria 22314, virginia us,Business,Services   Other,Business/Strategic,Management,
5b5f4761b841760fa69bd02ee45cd771,0.0,0.0,0.0,,,sales professional ,full time,las vegas, nv 89130,Retail
2f286eff57c5be3aca629213b872456b,0.0,0.0,0.0,,,sr product mgr,full time,seattle, wa,Business,Services   Other,Experienced,(Non-Manager),
f77617ef9bf4c60d206894e121d5b367,0.0,0.0,0.0,,,culinary ,full time,culinary / dietary aide - full time - pm shift - medical hill - oakland, ca ( job number: 297827 ) description it's simple. you want to work in a healthcare setting where you are valued and appreciated - where you receive respect from your superiors and co-workers as well as the patients/residents you treat. you want to be challenged by your job without being overwhelmed by it.Â  you want to play an instrumental role in helping a patient recover,Healthcare,Services,Food,Services/Hospitality,
4568dd675bdc64e595cc413caf9279a0,8500000.0,10000000.0,9250000.0,year,,director,full time,las vegas, nv 89119,Accounting, Auditing Services,Accounting/Finance/Insurance,,
9a58d534166c75ac7cc70eff7731fac4,0.0,0.0,0.0,,,director,full time,las vegas, nv 89130,Advertising, PR Services
85d369c3fc64c11b3856d8a636659ba4,0.0,0.0,0.0,,,sr business analyst ,full time,omaha, ne 68124,Business,Services   Other,Business/Strategic,Management,
bb9b4a486a27e61549d6ed5717fd049f,0.0,0.0,0.0,,,retail reset merchandiser,part time,las vegas, nv,Retail,,Sales/Retail/Business,Development,
2daa8149f130e44900ced28e59e5194e,0.0,0.0,0.0,,,software engineer ,full time,las vegas, nv 89119,Electronics, Components   Semiconduct Mfg,Experienced,(Non-Manager),
bd6e142fff6a27a29d41548d60e58f8b,0.0,0.0,0.0,,,dishwasher ,part time,nashville, tn 37215,Restaurant,Food Services Food  Beverage Production,Food,Services/Hospitality,
962a1e8b2f0d12e43ca4bb024d618f9f,0.0,0.0,0.0,,,head of oncology business development,full time,cambridge , ma,Biotechnology,Pharmaceuticals,General/Other:,Business/Strategic Management,
5f4c2cf243539a9758716d42ae4959fe,0.0,0.0,0.0,,,assistant restaurant mgr,full time,monroeville, pa 15140,Hotels, Lodging,Food,Services/Hospitality,
cc458bd0243113031895511ea53c2bb6,0.0,0.0,0.0,,,data entry clerk,temporary,las vegas, nv 89119,Other,Not Classified,Experienced,(Non-Manager),
bf8f633eba8f4074ced84bbff62689f7,0.0,0.0,0.0,,,event specialist,part time,henderson, nv,Retail,,Sales/Retail/Business,Development,
82afa2a056853b8be7b2cc2da7d31807,0.0,0.0,0.0,,,mgr,full time,las vegas, nv,Biotechnology,PharmaceuticalsHealthcare Services,Medical/Health,,
08c15ed39f2db5ecb80ad8dd1c42445b,0.0,0.0,0.0,,,marketing ,full time,las vegas, nv 89130,Retail
bbbd3c1932fbcc49855e23610e42b6c5,0.0,0.0,0.0,,,vice president of construction ,full time,80498,,Other,Not Classified,Entry,Level,
2e39a794c0a3ac1f15dc7072d3cb5521,0.0,0.0,0.0,,,p,per diem,las vegas, nv,Healthcare,Services,Medical/Health,,
e685af4f76a72cd342dbf89892174eff,0.0,0.0,0.0,,,sr tpm,full time,seattle, wa,Business,Services   Other,Experienced,(Non-Manager),
886903d4dda03046c2a826c44bfff3dc,0.0,0.0,0.0,,,vehicle maint mechanic,full time,las vegas, nv,Energy, Utilities,Installation/Maintenance/Repair,,
ddcad1c2f24b14df09ab275f62f5813a,0.0,0.0,0.0,,,entry level mgr-,full time,san diego, ca 92121,RetailManagement,Consulting ServicesOther Not Classified,Business/Strategic,Management,
d3179c6a85428f38c0a36974e209d3f8,0.0,0.0,0.0,,,entry level marketing,full time,romeoville, il 60446,Retail,Management Consulting Services Business Services   Other,Business/Strategic,Management,
8e24dd307a09442b10c29be441296b77,0.0,0.0,0.0,,,facility pm ,full time,pleasant prairie, wi 53158,Business,Services   Other,Experienced,(Non-Manager),
4487f1c0bb264ec4d98c8d693bbd2430,0.0,0.0,0.0,,,safety program mgr ,full time,las vegas, nv,Healthcare,Services,Medical/Health,,
e806d0f6f0bbec4cb0e705d86d5630ab,7000000.0,8000000.0,7500000.0,year,,controller ,full time,las vegas, nv 89119,Accounting, Auditing Services,Accounting/Finance/Insurance,,
f9a98ff7bfcc9ef9f85e470f4fa9a9b8,0.0,0.0,0.0,,,staffing,temporary,las vegas, nv 89146,Other,Not Classified,Experienced,(Non-Manager),
cfc0f91998c601d9872175be338192ee,0.0,0.0,0.0,,,lead teacher ,full time,lake worth, fl 33463,All,,Experienced,(Non-Manager),
